Elapsed Time (s),Temperature (°C),Clock Speed (MHz),Voltage Core (V)
2052,46.2,600,1.2
2053,47.2,600,1.2
2054,46.7,600,1.2063
2055,46.7,600,1.2
2056,46.7,600,1.2
2057,46.7,600,1.2
2058,46.2,600,1.2
2059,46.7,600,1.2
2061,45.6,600,1.2
2062,46.2,600,1.2
2063,46.2,600,1.2
2064,46.2,600,1.2
2065,46.2,600,1.2
2066,45.6,600,1.2
2067,46.2,599,1.2
2068,46.2,600,1.2
2069,46.2,600,1.2
2070,45.6,600,1.2
2071,45.1,600,1.2
2072,45.6,600,1.2
2073,46.2,600,1.2
2074,45.6,600,1.2
2075,45.6,600,1.2
2076,45.6,600,1.2
2077,45.1,600,1.2
2078,45.1,600,1.2063
2079,45.1,600,1.2
2080,45.1,600,1.2
2081,45.1,600,1.2
2082,45.1,600,1.2
2084,45.1,600,1.2
2085,45.1,600,1.2
2086,45.1,600,1.2
2087,45.1,600,1.2
2088,44.5,600,1.2
2089,45.1,600,1.2
2090,45.1,600,1.2
2091,45.1,600,1.2
2092,45.1,600,1.2
2093,45.1,600,1.2
2094,44.0,600,1.2
2095,45.1,600,1.2
2096,44.0,600,1.2
2097,45.1,600,1.2
2098,45.1,600,1.2
2099,44.5,600,1.2
2100,44.0,600,1.2
2101,44.0,600,1.2
2102,45.1,600,1.2
2103,45.1,600,1.2
2104,44.5,600,1.2
2105,44.5,600,1.2
2107,44.5,600,1.2
2108,44.5,600,1.2
2109,44.5,600,1.2
2110,44.0,600,1.2
2111,44.5,600,1.2
2112,44.0,600,1.2063
2113,44.5,600,1.2
2114,43.5,600,1.2
2115,44.0,600,1.2
2116,44.0,600,1.2
2117,44.0,600,1.2
2118,44.0,600,1.2
2119,44.0,600,1.2
2120,43.5,600,1.2
2121,44.0,600,1.2
2122,44.0,600,1.2
2123,43.5,600,1.2063
2124,44.0,600,1.2
2125,44.0,600,1.2
2126,44.0,600,1.2
2127,44.0,600,1.2
2128,43.5,600,1.2
2130,43.5,600,1.2
2131,43.5,600,1.2
2132,43.5,600,1.2
2133,43.5,600,1.2
2134,44.0,600,1.2
2135,43.5,600,1.2
2136,44.0,600,1.2
2137,44.0,600,1.2
2138,42.9,600,1.2
2139,43.5,600,1.2
2140,42.9,600,1.2
2141,42.9,600,1.2
2142,42.9,600,1.2
2143,43.5,600,1.2
2144,43.5,600,1.2
2145,43.5,600,1.2
2146,42.9,600,1.2
2147,42.9,600,1.2
2148,42.9,600,1.2
2149,42.9,600,1.2
2150,42.9,600,1.2
2151,42.9,600,1.2
2153,43.5,600,1.2
2154,43.5,600,1.2
2155,42.9,600,1.2
2156,42.9,600,1.2
2157,42.9,600,1.2
2158,42.9,600,1.2
2159,42.9,600,1.2
2160,42.9,600,1.2
2161,42.9,600,1.2
2162,42.9,600,1.2
2163,42.9,600,1.2
2164,42.9,600,1.2
2165,42.9,600,1.2
2166,42.9,600,1.2
2167,42.4,600,1.2
2168,42.9,600,1.2
2169,42.9,600,1.2
2170,42.9,600,1.2
2171,42.4,600,1.2
2172,42.9,600,1.2
2173,42.9,600,1.2
2174,42.4,600,1.2
2176,42.9,600,1.2
2177,42.9,600,1.2
2178,42.9,600,1.2
2179,42.9,600,1.2
2180,42.9,600,1.2
2181,42.4,600,1.2063
2182,42.9,600,1.2
2183,42.4,600,1.2
2184,42.9,600,1.2
2185,42.4,600,1.2
2186,42.4,600,1.2
2187,42.4,600,1.2
2188,42.4,600,1.2
2189,42.4,600,1.2
2190,42.9,600,1.2
2191,42.4,600,1.2
2192,41.9,600,1.2063
2193,42.4,600,1.2063
2194,42.4,600,1.2
2195,42.4,600,1.2
2196,41.9,600,1.2
2197,41.9,600,1.2
2199,42.4,600,1.2
2200,42.4,600,1.2
2201,41.9,600,1.2
2202,41.9,600,1.2
2203,42.9,600,1.2
2204,42.4,600,1.2
2205,42.4,600,1.2063
2206,42.4,600,1.2
2207,41.9,600,1.2
2208,41.3,600,1.2
2209,42.9,600,1.2063
2210,41.9,600,1.2
2211,41.3,600,1.2
2212,42.4,600,1.2
2213,41.3,600,1.2
2214,41.9,600,1.2
2215,41.9,600,1.2063
2216,41.9,600,1.2
2217,41.9,600,1.2
2218,42.4,600,1.2
2219,41.9,600,1.2
2221,42.4,600,1.2
2222,41.9,600,1.2
2223,41.9,600,1.2
2224,41.3,600,1.2
2225,41.9,600,1.2
2226,41.9,600,1.2
2227,42.4,600,1.2063
2228,41.9,600,1.2
2229,41.9,600,1.2
2230,41.9,600,1.2
2231,41.9,600,1.2
2232,41.9,600,1.2
2233,41.3,600,1.2
2234,41.3,600,1.2
2235,41.9,600,1.2
2236,41.3,600,1.2
2237,41.3,600,1.2
2238,41.9,600,1.2
2239,41.9,600,1.2
2240,41.3,600,1.2
2241,41.9,600,1.2063
2242,41.3,600,1.2
2244,41.9,600,1.2
2245,41.3,600,1.2
2246,41.3,600,1.2
2247,41.9,600,1.2
2248,41.3,600,1.2
2249,41.9,600,1.2
2250,41.3,600,1.2
2251,41.9,600,1.2
2252,41.3,600,1.2
2253,41.3,600,1.2
2254,41.3,600,1.2
2255,41.3,600,1.2
2256,41.3,600,1.2
2257,41.3,600,1.2
2258,41.3,600,1.2
2259,41.3,600,1.2
2260,41.3,600,1.2
2261,41.3,600,1.2
2262,40.8,600,1.2
2263,41.3,600,1.2
2264,41.3,600,1.2
2265,41.3,600,1.2
2267,40.8,600,1.2
2268,41.3,600,1.2
2269,41.9,600,1.2
2270,41.9,600,1.2
2271,41.3,600,1.2
2272,41.3,600,1.2
2273,41.9,600,1.2063
2274,40.8,600,1.2
2275,41.3,600,1.2
2276,41.3,600,1.2
2277,41.3,600,1.2
2278,41.3,600,1.2
2279,41.3,600,1.2
2280,40.8,600,1.2
2281,41.3,600,1.2
2282,41.3,600,1.2
2283,41.9,600,1.2
2284,41.9,600,1.2
2285,41.3,600,1.2
2286,41.3,600,1.2
2287,41.3,600,1.2
2288,41.3,600,1.2
2290,41.3,600,1.2063
2291,40.8,600,1.2
2292,41.3,600,1.2
2293,41.3,600,1.2
2294,41.3,600,1.2
2295,41.9,600,1.2
2296,41.9,600,1.2
2297,41.9,600,1.2
2298,40.8,600,1.2
2299,41.3,600,1.2
2300,41.9,600,1.2
2301,40.8,600,1.2
2302,41.3,600,1.2
2303,40.8,600,1.2
2304,40.8,600,1.2
2305,40.8,600,1.2
2306,40.8,600,1.2
2307,40.8,599,1.2
2308,40.8,600,1.2
2309,40.8,600,1.2
2310,40.8,600,1.2
2311,41.3,600,1.2063
2313,40.8,600,1.2063
2314,40.8,600,1.2
2315,40.8,600,1.2
2316,40.8,600,1.2
2317,41.3,600,1.2
2318,40.8,600,1.2
2319,41.3,600,1.2
2320,40.8,600,1.2
2321,40.8,600,1.2
2322,40.8,600,1.2
2323,40.8,600,1.2
2324,40.8,600,1.2
2325,40.8,600,1.2
2326,40.8,600,1.2
2327,40.8,600,1.2
2328,40.8,600,1.2
2329,40.8,600,1.2
2330,40.8,600,1.2
2331,40.8,600,1.2
2332,40.8,600,1.2063
2333,40.8,600,1.2
2334,40.8,600,1.2
2336,40.8,600,1.2
2337,40.8,600,1.2
2338,40.8,600,1.2
2339,40.2,600,1.2
2340,40.2,600,1.2
2341,40.8,600,1.2
2342,40.2,600,1.2
2343,40.8,600,1.2
2344,40.8,600,1.2
2345,40.8,600,1.2
2346,40.8,600,1.2
2347,40.8,600,1.2
2348,40.2,600,1.2
2349,40.8,600,1.2
2350,40.8,600,1.2
2351,41.3,600,1.2
2352,40.8,600,1.2
2353,40.2,600,1.2
2354,40.8,600,1.2063
2355,40.8,600,1.2
2356,40.8,600,1.2
2357,40.8,600,1.2
2359,40.8,600,1.2
2360,40.8,600,1.2
2361,40.8,600,1.2
2362,40.8,600,1.2
2363,40.8,600,1.2
2364,40.8,600,1.2
2365,40.8,600,1.2
2366,40.8,600,1.2063
2367,40.8,600,1.2
2368,40.8,600,1.2
2369,40.8,600,1.2
2370,40.8,600,1.2
2371,40.8,600,1.2
2372,40.8,600,1.2063
2373,40.8,600,1.2063
2374,40.8,600,1.2
2375,40.2,600,1.2063
2376,40.8,600,1.2
2377,40.8,600,1.2
2378,40.8,600,1.2
2379,40.8,600,1.2
2380,40.8,600,1.2
2382,40.8,600,1.2063
2383,40.8,600,1.2
2384,40.8,600,1.2
2385,40.8,600,1.2063
2386,40.2,600,1.2063
2387,40.8,600,1.2
2388,40.2,600,1.2
2389,40.8,600,1.2
2390,40.8,600,1.2
2391,40.8,600,1.2
2392,40.8,600,1.2
2393,40.2,600,1.2
2394,40.8,600,1.2
2395,40.2,600,1.2
2396,40.8,600,1.2
2397,40.8,600,1.2
2398,40.8,600,1.2
2399,40.8,600,1.2
2400,40.8,600,1.2
2401,40.2,600,1.2
2402,40.8,600,1.2
2403,40.2,600,1.2
2405,40.8,600,1.2
2406,40.2,600,1.2
2407,40.8,600,1.2063
2408,40.2,600,1.2
2409,40.2,600,1.2063
2410,40.2,600,1.2
2411,40.8,600,1.2
2412,40.8,600,1.2
2413,39.7,600,1.2
2414,40.2,600,1.2
2415,40.2,600,1.2
2416,40.2,600,1.2
2417,40.8,600,1.2
2418,40.8,600,1.2
2419,40.2,600,1.2
2420,40.8,600,1.2
2421,40.2,600,1.2
2422,40.8,600,1.2
2423,40.8,600,1.2
2424,39.7,600,1.2
2425,39.7,600,1.2
2426,40.8,600,1.2
2428,40.2,600,1.2
2429,40.2,600,1.2
2430,40.8,600,1.2
2431,40.2,600,1.2
2432,40.2,600,1.2
2433,40.2,600,1.2
2434,40.8,600,1.2
2435,40.8,600,1.2
2436,40.2,599,1.2
2437,40.8,600,1.2
2438,40.8,600,1.2
2439,40.8,600,1.2
2440,40.2,600,1.2
2441,40.2,600,1.2
2442,40.2,600,1.2
2443,40.8,600,1.2
2444,40.8,600,1.2
2445,40.8,600,1.2
2446,40.8,600,1.2
2447,40.8,600,1.2063
2448,40.8,600,1.2
2449,40.2,600,1.2
2451,40.8,600,1.2063
2452,40.2,600,1.2
2453,40.8,600,1.2
2454,40.8,600,1.2
2455,39.7,600,1.2
2456,40.2,600,1.2
2457,40.2,600,1.2
2458,40.2,600,1.2
2459,40.2,600,1.2
2460,39.7,600,1.2
2461,40.2,600,1.2
2462,39.7,600,1.2
2463,40.2,600,1.2
2464,40.2,600,1.2
2465,40.2,600,1.2
2466,40.8,600,1.2
2467,40.2,600,1.2
2468,40.8,600,1.2
2469,40.8,600,1.2
2470,40.2,600,1.2
2471,40.2,600,1.2
2472,40.2,600,1.2
2474,39.7,600,1.2063
2475,40.8,600,1.2
2476,40.2,600,1.2
2477,40.2,600,1.2
2478,39.7,600,1.2
2479,40.2,600,1.2
2480,39.7,600,1.2
2481,39.7,600,1.2
2482,40.8,600,1.2
2483,40.2,600,1.2063
2484,40.8,600,1.2
2485,40.2,600,1.2
2486,40.8,600,1.2
2487,40.8,600,1.2063
2488,40.2,599,1.2
2489,39.7,600,1.2
2490,40.2,600,1.2
2491,39.7,600,1.2
2492,39.7,600,1.2
2493,39.7,600,1.2
2494,39.7,600,1.2
2495,40.2,600,1.2
2497,40.8,600,1.2063
2498,40.2,600,1.2
2499,40.8,600,1.2
2500,39.7,600,1.2
2501,39.7,600,1.2
2502,40.8,600,1.2
2503,40.8,600,1.2
2504,40.2,600,1.2063
2505,40.8,600,1.2
2506,39.7,600,1.2
2507,39.7,600,1.2
2508,39.7,600,1.2
2509,40.2,600,1.2
2510,40.8,600,1.2
2511,40.2,600,1.2
2512,39.7,600,1.2
2513,40.8,600,1.2
2514,39.7,600,1.2
2515,40.8,600,1.2
2516,40.2,600,1.2
2517,40.2,600,1.2
2518,40.8,600,1.2
2520,40.2,600,1.2
